station_complex_id,date,ridership
304,2023-01-19,5905
304,2023-01-20,6985
304,2023-01-21,5013
304,2023-01-22,4021
304,2023-01-23,6185
304,2023-01-24,6763
304,2023-01-25,6453
304,2023-01-26,6715
304,2023-01-27,6942
304,2023-01-28,5305
304,2023-01-29,4245
304,2023-01-30,6349
304,2023-01-31,6768
304,2023-02-01,6852
304,2023-02-02,6944
304,2023-02-03,6473
304,2023-02-04,4391
304,2023-02-05,4199
304,2023-02-06,6465
304,2023-02-07,6760
304,2023-02-08,7072
304,2023-02-09,6888
304,2023-02-10,7214
304,2023-02-11,5554
304,2023-02-12,4386
304,2023-02-13,6520
304,2023-02-14,7096
304,2023-02-15,6880
304,2023-02-16,6864
304,2023-02-17,6785
304,2023-02-18,5435
304,2023-02-19,4412
304,2023-02-20,5143
304,2023-02-21,6190
304,2023-02-22,6382
304,2023-02-23,6407
304,2023-02-24,6614
304,2023-02-25,5074
304,2023-02-26,3974
304,2023-02-27,6303
304,2023-02-28,6232
304,2023-03-01,6951
304,2023-03-02,6794
304,2023-03-03,7095
304,2023-03-04,5523
304,2023-03-05,4566
304,2023-03-06,6579
304,2023-03-07,7036
304,2023-03-08,7031
304,2023-03-09,6785
304,2023-03-10,7008
304,2023-03-11,5296
304,2023-03-12,4265
304,2023-03-13,6183
304,2023-03-14,6370
304,2023-03-15,6881
304,2023-03-16,6914
304,2023-03-17,7140
304,2023-03-18,5760
304,2023-03-19,4665
304,2023-03-20,6508
304,2023-03-21,6864
304,2023-03-22,6831
304,2023-03-23,6880
304,2023-03-24,7090
304,2023-03-25,5395
304,2023-03-26,4677
304,2023-03-27,6316
304,2023-03-28,6870
304,2023-03-29,6897
304,2023-03-30,7071
304,2023-03-31,7154
304,2023-04-01,5453
304,2023-04-02,4752
304,2023-04-03,6423
304,2023-04-04,6742
304,2023-04-05,6613
304,2023-04-06,6179
304,2023-04-07,6074
304,2023-04-08,5552
304,2023-04-09,4163
304,2023-04-10,6118
304,2023-04-11,6519
304,2023-04-12,6609
304,2023-04-13,6589
304,2023-04-14,6745
304,2023-04-15,5658
304,2023-04-16,4551
304,2023-04-17,6224
304,2023-04-18,6943
304,2023-04-19,6880
304,2023-04-20,7002
304,2023-04-21,6889
304,2023-04-22,5763
304,2023-04-23,4522
304,2023-04-24,6638
304,2023-04-25,6989
304,2023-04-26,7024
304,2023-04-27,6979
304,2023-04-28,7278
304,2023-04-29,5086
304,2023-04-30,4123
304,2023-05-01,6970
304,2023-05-02,6909
304,2023-05-03,6956
304,2023-05-04,7059
304,2023-05-05,7362
304,2023-05-06,5720
304,2023-05-07,4756
304,2023-05-08,6594
304,2023-05-09,6951
304,2023-05-10,7053
304,2023-05-11,7214
304,2023-05-12,7536
304,2023-05-13,5934
304,2023-05-14,4620
304,2023-05-15,6737
304,2023-05-16,7099
304,2023-05-17,7210
304,2023-05-18,7180
304,2023-05-19,7135
304,2023-05-20,4919
304,2023-05-21,4777
304,2023-05-22,6469
304,2023-05-23,6837
304,2023-05-24,7087
304,2023-05-25,7042
304,2023-05-26,7353
304,2023-05-27,5403
304,2023-05-28,4627
304,2023-05-29,4667
304,2023-05-30,6658
304,2023-05-31,6911
304,2023-06-01,7007
304,2023-06-02,6900
304,2023-06-03,5980
304,2023-06-04,4704
304,2023-06-05,6457
304,2023-06-06,6844
304,2023-06-07,6475
304,2023-06-08,5936
304,2023-06-09,6801
304,2023-06-10,5723
304,2023-06-11,4709
304,2023-06-12,6366
304,2023-06-13,7005
304,2023-06-14,6796
304,2023-06-15,7056
304,2023-06-16,6103
304,2023-06-17,5687
304,2023-06-18,4555
304,2023-06-19,5703
304,2023-06-20,6614
304,2023-06-21,6725
304,2023-06-22,6105
304,2023-06-23,6692
304,2023-06-24,5378
304,2023-06-25,4670
304,2023-06-26,5825
304,2023-06-27,6500
304,2023-06-28,6433
304,2023-06-29,6329
304,2023-06-30,6254
304,2023-07-01,67
304,2023-07-02,20
304,2023-07-03,4819
304,2023-07-04,3652
304,2023-07-05,5621
304,2023-07-06,6029
304,2023-07-07,3715
304,2023-07-08,3779
304,2023-07-09,3715
304,2023-07-10,5862
304,2023-07-11,6182
304,2023-07-12,6247
304,2023-07-13,6201
304,2023-07-14,6116
304,2023-07-15,57
304,2023-07-16,4
304,2023-07-17,5674
304,2023-07-18,5899
304,2023-07-19,6360
304,2023-07-20,6513
304,2023-07-21,6305
304,2023-07-22,5147
304,2023-07-23,4165
304,2023-07-24,6016
304,2023-07-25,5951
304,2023-07-26,6485
304,2023-07-27,6117
304,2023-07-28,6095
304,2023-07-29,34
304,2023-07-30,3
304,2023-07-31,2699
304,2023-08-01,5957
304,2023-08-02,6096
304,2023-08-03,5711
304,2023-08-04,6045
304,2023-08-05,4827
304,2023-08-06,3889
304,2023-08-07,5490
304,2023-08-08,5872
304,2023-08-09,6077
304,2023-08-10,5786
304,2023-08-11,5982
304,2023-08-12,4746
304,2023-08-13,4141
304,2023-08-14,5480
304,2023-08-15,5587
304,2023-08-16,5846
304,2023-08-17,5833
304,2023-08-18,5847
304,2023-08-19,4386
304,2023-08-20,3844
304,2023-08-21,5311
304,2023-08-22,5677
304,2023-08-23,5749
304,2023-08-24,5686
304,2023-08-25,5806
304,2023-08-26,4692
304,2023-08-27,4113
304,2023-08-28,5499
304,2023-08-29,5083
304,2023-08-30,6035
304,2023-08-31,6126
304,2023-09-01,6255
304,2023-09-02,4869
304,2023-09-03,4161
304,2023-09-04,4066
304,2023-09-05,5747
304,2023-09-06,6201
304,2023-09-07,6277
304,2023-09-08,6501
304,2023-09-09,14
304,2023-09-10,9
304,2023-09-11,5738
304,2023-09-12,6665
304,2023-09-13,6568
304,2023-09-14,6955
304,2023-09-15,7038
304,2023-09-16,22
304,2023-09-17,17
304,2023-09-18,6067
304,2023-09-19,6829
304,2023-09-20,7007
304,2023-09-21,7013
304,2023-09-22,7080
304,2023-09-23,4469
304,2023-09-24,3685
304,2023-09-25,5475
304,2023-09-26,6709
304,2023-09-27,6887
304,2023-09-28,6983
304,2023-09-29,4217
304,2023-09-30,3540
304,2023-10-01,3168
304,2023-10-02,6373
304,2023-10-03,6756
304,2023-10-04,6484
304,2023-10-05,6889
304,2023-10-06,6958
304,2023-10-07,4802
304,2023-10-08,4095
304,2023-10-09,5503
304,2023-10-10,6695
304,2023-10-11,6858
304,2023-10-12,6923
304,2023-10-13,6958
304,2023-10-14,4987
304,2023-10-15,4480
304,2023-10-16,6451
304,2023-10-17,6765
304,2023-10-18,6795
304,2023-10-19,7027
304,2023-10-20,6503
304,2023-10-21,5178
304,2023-10-22,4043
304,2023-10-23,6399
304,2023-10-24,6789
304,2023-10-25,6973
304,2023-10-26,7056
304,2023-10-27,7171
304,2023-10-28,5617
304,2023-10-29,3872
304,2023-10-30,6368
304,2023-10-31,6901
304,2023-11-01,6652
304,2023-11-02,6826
304,2023-11-03,6957
304,2023-11-04,5508
304,2023-11-05,4338
304,2023-11-06,6388
304,2023-11-07,6325
304,2023-11-08,6827
304,2023-11-09,6917
304,2023-11-10,6769
304,2023-11-11,5595
304,2023-11-12,4329
304,2023-11-13,6388
304,2023-11-14,6768
304,2023-11-15,6918
304,2023-11-16,6872
304,2023-11-17,7031
304,2023-11-18,5449
304,2023-11-19,4296
304,2023-11-20,6404
304,2023-11-21,6354
304,2023-11-22,6078
304,2023-11-23,3583
304,2023-11-24,4414
304,2023-11-25,4274
304,2023-11-26,3773
304,2023-11-27,6176
304,2023-11-28,6573
304,2023-11-29,6649
304,2023-11-30,6893
304,2023-12-01,6711
304,2023-12-02,5952
304,2023-12-03,4207
304,2023-12-04,6703
304,2023-12-05,6897
304,2023-12-06,6729
304,2023-12-07,6904
304,2023-12-08,7369
304,2023-12-09,8452
304,2023-12-10,6011
304,2023-12-11,6497
304,2023-12-12,6682
304,2023-12-13,6893
304,2023-12-14,6925
304,2023-12-15,7239
304,2023-12-16,8
304,2023-12-17,4
304,2023-12-18,3655
304,2023-12-19,6353
304,2023-12-20,6482
304,2023-12-21,5959
304,2023-12-22,6201
304,2023-12-23,4470
304,2023-12-24,3324
304,2023-12-25,2208
304,2023-12-26,4413
304,2023-12-27,4910
304,2023-12-28,5017
304,2023-12-29,5642
304,2023-12-30,4721
304,2023-12-31,4298
305,2023-01-01,3631
305,2023-01-02,4741
305,2023-01-03,7026
305,2023-01-04,7543
305,2023-01-05,7642
305,2023-01-06,7735
305,2023-01-07,5354
305,2023-01-08,4323
305,2023-01-09,7472
305,2023-01-10,7793
305,2023-01-11,8143
305,2023-01-12,8102
305,2023-01-13,7931
305,2023-01-14,5394
305,2023-01-15,4577
305,2023-01-16,5504
305,2023-01-17,8142
305,2023-01-18,8448
305,2023-01-19,7972
305,2023-01-20,8406
305,2023-01-21,5804
305,2023-01-22,4320
305,2023-01-23,7635
305,2023-01-24,8122
305,2023-01-25,9458
305,2023-01-26,9630
305,2023-01-27,8664
305,2023-01-28,5829
305,2023-01-29,4460
305,2023-01-30,9081
305,2023-01-31,9731
305,2023-02-01,9907
305,2023-02-02,9884
305,2023-02-03,8354
305,2023-02-04,4852
305,2023-02-05,4515
305,2023-02-06,9212
305,2023-02-07,9760
305,2023-02-08,10021
305,2023-02-09,10131
305,2023-02-10,9145
305,2023-02-11,6139
305,2023-02-12,4721
305,2023-02-13,7705
305,2023-02-14,10068
305,2023-02-15,9897
305,2023-02-16,9830
305,2023-02-17,8762
305,2023-02-18,5923
305,2023-02-19,4644
305,2023-02-20,5710
305,2023-02-21,8462
305,2023-02-22,8748
305,2023-02-23,8856
305,2023-02-24,8259
305,2023-02-25,5280
305,2023-02-26,4355
305,2023-02-27,9109
305,2023-02-28,9101
305,2023-03-01,9795
305,2023-03-02,9877
305,2023-03-03,8893
305,2023-03-04,5858
305,2023-03-05,4757
305,2023-03-06,9422
305,2023-03-07,9886
305,2023-03-08,9665
305,2023-03-09,10031
305,2023-03-10,8912
305,2023-03-11,5932
305,2023-03-12,4502
305,2023-03-13,8720
305,2023-03-14,9030
305,2023-03-15,9743
305,2023-03-16,9755
305,2023-03-17,9061
305,2023-03-18,6038
305,2023-03-19,4663
305,2023-03-20,9336
305,2023-03-21,9827
305,2023-03-22,9673
305,2023-03-23,9621
305,2023-03-24,8836
305,2023-03-25,5664
305,2023-03-26,5012
305,2023-03-27,8919
305,2023-03-28,9673
305,2023-03-29,9580
305,2023-03-30,9704
305,2023-03-31,8941
305,2023-04-01,5959
305,2023-04-02,5027
305,2023-04-03,9121
305,2023-04-04,9600
305,2023-04-05,8384
305,2023-04-06,7828
305,2023-04-07,7159
305,2023-04-08,5817
305,2023-04-09,4421
305,2023-04-10,6700
305,2023-04-11,7550
305,2023-04-12,7721
305,2023-04-13,8297
305,2023-04-14,8000
305,2023-04-15,6039
305,2023-04-16,4743
305,2023-04-17,9081
305,2023-04-18,9740
305,2023-04-19,9768
305,2023-04-20,9968
305,2023-04-21,8344
305,2023-04-22,6125
305,2023-04-23,4791
305,2023-04-24,9409
305,2023-04-25,9906
305,2023-04-26,9819
305,2023-04-27,10027
305,2023-04-28,8969
305,2023-04-29,5480
305,2023-04-30,4394
305,2023-05-01,9478
305,2023-05-02,9784
305,2023-05-03,9769
305,2023-05-04,9832
305,2023-05-05,9134
305,2023-05-06,6703
305,2023-05-07,5264
305,2023-05-08,9233
305,2023-05-09,9642
305,2023-05-10,9853
305,2023-05-11,10231
305,2023-05-12,8951
305,2023-05-13,6476
305,2023-05-14,4933
305,2023-05-15,8936
305,2023-05-16,9523
305,2023-05-17,9188
305,2023-05-18,9258
305,2023-05-19,8673
305,2023-05-20,5819
305,2023-05-21,5088
305,2023-05-22,8599
305,2023-05-23,9026
305,2023-05-24,8601
305,2023-05-25,8350
305,2023-05-26,8391
305,2023-05-27,5467
305,2023-05-28,4673
305,2023-05-29,4614
305,2023-05-30,8039
305,2023-05-31,8389
305,2023-06-01,8471
305,2023-06-02,8594
305,2023-06-03,6093
305,2023-06-04,4796
305,2023-06-05,8271
305,2023-06-06,8450
305,2023-06-07,7983
305,2023-06-08,7010
305,2023-06-09,7648
305,2023-06-10,6147
305,2023-06-11,4886
305,2023-06-12,7861
305,2023-06-13,8621
305,2023-06-14,8214
305,2023-06-15,8688
305,2023-06-16,7553
305,2023-06-17,5939
305,2023-06-18,4839
305,2023-06-19,5940
305,2023-06-20,7985
305,2023-06-21,8324
305,2023-06-22,7490
305,2023-06-23,7648
305,2023-06-24,6284
305,2023-06-25,5148
305,2023-06-26,7097
305,2023-06-27,7967
305,2023-06-28,7432
305,2023-06-29,7782
305,2023-06-30,7433
305,2023-07-01,9644
305,2023-07-02,7691
305,2023-07-03,6228
305,2023-07-04,4275
305,2023-07-05,7361
305,2023-07-06,7609
305,2023-07-07,7294
305,2023-07-08,5435
305,2023-07-09,4227
305,2023-07-10,7170
305,2023-07-11,7777
305,2023-07-12,7896
305,2023-07-13,8003
305,2023-07-14,6899
305,2023-07-15,9535
305,2023-07-16,6749
305,2023-07-17,7301
305,2023-07-18,7332
305,2023-07-19,7336
305,2023-07-20,7729
305,2023-07-21,7043
305,2023-07-22,5574
305,2023-07-23,4561
305,2023-07-24,7083
305,2023-07-25,7543
305,2023-07-26,7650
305,2023-07-27,7384
305,2023-07-28,7021
305,2023-07-29,9130
305,2023-07-30,7620
305,2023-07-31,6797
305,2023-08-01,7201
305,2023-08-02,7104
305,2023-08-03,6545
305,2023-08-04,6962
305,2023-08-05,5297
305,2023-08-06,4369
305,2023-08-07,6313
305,2023-08-08,7125
305,2023-08-09,7052
305,2023-08-10,7374
305,2023-08-11,6898
305,2023-08-12,5345
305,2023-08-13,4509
305,2023-08-14,6405
305,2023-08-15,6608
305,2023-08-16,7068
305,2023-08-17,7132
305,2023-08-18,6842
305,2023-08-19,5462
305,2023-08-20,4486
305,2023-08-21,6192
305,2023-08-22,6879
305,2023-08-23,6859
305,2023-08-24,6933
305,2023-08-25,7562
305,2023-08-26,5411
305,2023-08-27,4684
305,2023-08-28,8409
305,2023-08-29,7641
305,2023-08-30,8917
305,2023-08-31,8659
305,2023-09-01,7876
305,2023-09-02,5253
305,2023-09-03,4734
305,2023-09-04,4367
305,2023-09-05,8487
305,2023-09-06,9086
305,2023-09-07,9224
305,2023-09-08,8572
305,2023-09-09,9789
305,2023-09-10,7907
305,2023-09-11,9068
305,2023-09-12,9722
305,2023-09-13,9403
305,2023-09-14,10158
305,2023-09-15,8164
305,2023-09-16,10361
305,2023-09-17,8259
305,2023-09-18,8842
305,2023-09-19,9672
305,2023-09-20,10043
305,2023-09-21,9740
305,2023-09-22,9086
305,2023-09-23,5044
305,2023-09-24,4155
305,2023-09-25,6221
305,2023-09-26,9384
305,2023-09-27,9866
305,2023-09-28,9885
305,2023-09-29,5321
305,2023-09-30,6072
305,2023-10-01,5195
305,2023-10-02,9125
305,2023-10-03,9819
305,2023-10-04,9960
305,2023-10-05,9895
305,2023-10-06,9003
305,2023-10-07,5518
305,2023-10-08,4762
305,2023-10-09,5915
305,2023-10-10,9534
305,2023-10-11,9613
305,2023-10-12,10091
305,2023-10-13,8848
305,2023-10-14,5488
305,2023-10-15,5006
305,2023-10-16,9458
305,2023-10-17,10242
305,2023-10-18,9765
305,2023-10-19,10021
305,2023-10-20,8575
305,2023-10-21,5821
305,2023-10-22,4493
305,2023-10-23,9351
305,2023-10-24,9611
305,2023-10-25,9914
305,2023-10-26,9909
305,2023-10-27,9201
305,2023-10-28,6538
305,2023-10-29,4264
305,2023-10-30,9177
305,2023-10-31,9451
305,2023-11-01,9218
305,2023-11-02,9573
305,2023-11-03,8762
305,2023-11-04,5965
305,2023-11-05,4834
305,2023-11-06,9171
305,2023-11-07,8730
305,2023-11-08,9704
305,2023-11-09,9694
305,2023-11-10,8582
305,2023-11-11,6006
305,2023-11-12,4681
305,2023-11-13,9179
305,2023-11-14,9631
305,2023-11-15,9665
305,2023-11-16,9922
305,2023-11-17,8583
305,2023-11-18,5851
305,2023-11-19,4688
305,2023-11-20,8895
305,2023-11-21,8427
305,2023-11-22,7399
305,2023-11-23,3928
305,2023-11-24,5184
305,2023-11-25,4770
305,2023-11-26,3987
305,2023-11-27,8906
305,2023-11-28,9388
305,2023-11-29,9207
305,2023-11-30,9650
305,2023-12-01,8699
305,2023-12-02,6266
305,2023-12-03,4538
305,2023-12-04,9137
305,2023-12-05,9692
305,2023-12-06,10175
305,2023-12-07,9885
305,2023-12-08,8899
305,2023-12-09,5130
305,2023-12-10,3610
305,2023-12-11,8903
305,2023-12-12,8455
305,2023-12-13,8601
305,2023-12-14,9348
305,2023-12-15,9010
305,2023-12-16,10961
305,2023-12-17,7765
305,2023-12-18,7838
305,2023-12-19,8729
305,2023-12-20,8248
305,2023-12-21,7499
305,2023-12-22,7372
305,2023-12-23,5161
305,2023-12-24,3848
305,2023-12-25,2804
305,2023-12-26,5132
305,2023-12-27,5670
305,2023-12-28,5790
305,2023-12-29,6179
305,2023-12-30,5098
305,2023-12-31,4650
306,2023-01-01,2393
306,2023-01-02,2858
306,2023-01-03,4158
306,2023-01-04,4860
306,2023-01-05,4831
306,2023-01-06,5019
306,2023-01-07,3468
306,2023-01-08,2694
306,2023-01-09,4905
306,2023-01-10,5303
306,2023-01-11,5300
306,2023-01-12,5399
306,2023-01-13,5607
306,2023-01-14,3723
306,2023-01-15,3177
306,2023-01-16,3594
306,2023-01-17,5961
306,2023-01-18,6304
306,2023-01-19,6249
306,2023-01-20,6737
306,2023-01-21,4704
306,2023-01-22,3264
306,2023-01-23,6195
306,2023-01-24,6559
306,2023-01-25,6734
306,2023-01-26,6870
306,2023-01-27,6120
306,2023-01-28,4265
306,2023-01-29,3445
306,2023-01-30,6169
306,2023-01-31,6776
306,2023-02-01,6810
306,2023-02-02,6809
306,2023-02-03,5651
306,2023-02-04,3544
306,2023-02-05,3444
306,2023-02-06,6277
306,2023-02-07,6917
306,2023-02-08,6859
306,2023-02-09,6990
306,2023-02-10,6289
306,2023-02-11,4401
306,2023-02-12,3474
306,2023-02-13,6234
306,2023-02-14,6955
306,2023-02-15,6665
306,2023-02-16,7024
306,2023-02-17,6114
306,2023-02-18,4528
306,2023-02-19,3393
306,2023-02-20,4977
306,2023-02-21,6097
306,2023-02-22,6594
306,2023-02-23,6344
306,2023-02-24,5900
306,2023-02-25,4380
306,2023-02-26,3422
306,2023-02-27,6433
306,2023-02-28,6157
306,2023-03-01,6858
306,2023-03-02,6735
306,2023-03-03,6175
306,2023-03-04,4585
306,2023-03-05,3437
306,2023-03-06,5777
306,2023-03-07,5990
306,2023-03-08,6086
306,2023-03-09,6219
306,2023-03-10,5959
306,2023-03-11,3971
306,2023-03-12,3177
306,2023-03-13,5028
306,2023-03-14,5097
306,2023-03-15,5709
306,2023-03-16,5764
306,2023-03-17,5806
306,2023-03-18,4214
306,2023-03-19,3501
306,2023-03-20,6365
306,2023-03-21,6872
306,2023-03-22,7027
306,2023-03-23,7112
306,2023-03-24,6915
306,2023-03-25,4792
306,2023-03-26,3802
306,2023-03-27,6472
306,2023-03-28,6932
306,2023-03-29,7020
306,2023-03-30,7209
306,2023-03-31,6423
306,2023-04-01,4603
306,2023-04-02,3847
306,2023-04-03,6386
306,2023-04-04,6684
306,2023-04-05,6788
306,2023-04-06,6227
306,2023-04-07,5524
306,2023-04-08,4446
306,2023-04-09,3455
306,2023-04-10,5905
306,2023-04-11,6485
306,2023-04-12,6593
306,2023-04-13,7424
306,2023-04-14,6649
306,2023-04-15,5036
306,2023-04-16,3763
306,2023-04-17,6389
306,2023-04-18,7158
306,2023-04-19,7078
306,2023-04-20,7297
306,2023-04-21,6378
306,2023-04-22,4988
306,2023-04-23,3704
306,2023-04-24,6575
306,2023-04-25,7029
306,2023-04-26,7270
306,2023-04-27,7291
306,2023-04-28,6968
306,2023-04-29,4138
306,2023-04-30,3508
306,2023-05-01,5912
306,2023-05-02,6230
306,2023-05-03,6601
306,2023-05-04,6457
306,2023-05-05,6416
306,2023-05-06,4982
306,2023-05-07,3887
306,2023-05-08,5557
306,2023-05-09,6240
306,2023-05-10,6590
306,2023-05-11,8163
306,2023-05-12,6954
306,2023-05-13,5346
306,2023-05-14,4417
306,2023-05-15,6451
306,2023-05-16,6658
306,2023-05-17,7366
306,2023-05-18,7112
306,2023-05-19,6709
306,2023-05-20,4403
306,2023-05-21,3831
306,2023-05-22,5618
306,2023-05-23,6188
306,2023-05-24,6242
306,2023-05-25,6162
306,2023-05-26,5997
306,2023-05-27,3933
306,2023-05-28,3654
306,2023-05-29,3529
306,2023-05-30,5828
306,2023-05-31,6152
306,2023-06-01,6429
306,2023-06-02,6228
306,2023-06-03,4620
306,2023-06-04,3802
306,2023-06-05,5843
306,2023-06-06,6321
306,2023-06-07,5840
306,2023-06-08,5096
306,2023-06-09,5626
306,2023-06-10,4678
306,2023-06-11,3877
306,2023-06-12,5636
306,2023-06-13,6622
306,2023-06-14,6301
306,2023-06-15,6961
306,2023-06-16,5842
306,2023-06-17,4646
306,2023-06-18,3750
306,2023-06-19,4239
306,2023-06-20,6259
306,2023-06-21,6133
306,2023-06-22,6194
306,2023-06-23,5732
306,2023-06-24,4859
306,2023-06-25,3980
306,2023-06-26,5211
306,2023-06-27,5933
306,2023-06-28,5631
306,2023-06-29,5846
306,2023-06-30,5315
306,2023-07-01,3486
306,2023-07-02,2530
306,2023-07-03,3928
306,2023-07-04,3235
306,2023-07-05,5099
306,2023-07-06,5345
306,2023-07-07,5467
306,2023-07-08,4238
306,2023-07-09,3158
306,2023-07-10,5177
306,2023-07-11,5623
306,2023-07-12,5817
306,2023-07-13,6477
306,2023-07-14,5448
306,2023-07-15,3672
306,2023-07-16,2418
306,2023-07-17,5096
306,2023-07-18,5446
306,2023-07-19,5790
306,2023-07-20,5625
306,2023-07-21,5331
306,2023-07-22,4415
306,2023-07-23,3447
306,2023-07-24,5041
306,2023-07-25,5660
306,2023-07-26,5800
306,2023-07-27,5618
306,2023-07-28,5463
306,2023-07-29,3329
306,2023-07-30,2946
306,2023-07-31,4708
306,2023-08-01,5357
306,2023-08-02,5523
306,2023-08-03,5009
306,2023-08-04,5151
306,2023-08-05,4198
306,2023-08-06,3161
306,2023-08-07,4591
306,2023-08-08,5063
306,2023-08-09,5307
306,2023-08-10,5446
306,2023-08-11,5276
306,2023-08-12,3981
306,2023-08-13,3334
306,2023-08-14,4621
306,2023-08-15,4763
306,2023-08-16,5155
306,2023-08-17,5299
306,2023-08-18,5177
306,2023-08-19,4088
306,2023-08-20,3209
306,2023-08-21,5031
306,2023-08-22,5640
306,2023-08-23,5429
306,2023-08-24,5786
306,2023-08-25,5363
306,2023-08-26,4268
306,2023-08-27,3458
306,2023-08-28,5840
306,2023-08-29,4578
306,2023-08-30,6173
306,2023-08-31,6242
306,2023-09-01,6015
306,2023-09-02,4120
306,2023-09-03,3618
306,2023-09-04,3325
306,2023-09-05,6337
306,2023-09-06,6937
306,2023-09-07,7068
306,2023-09-08,7004
306,2023-09-09,4070
306,2023-09-10,3001
306,2023-09-11,6634
306,2023-09-12,7431
306,2023-09-13,7628
306,2023-09-14,8347
306,2023-09-15,6609
306,2023-09-16,4082
306,2023-09-17,3336
306,2023-09-18,6777
306,2023-09-19,7620
306,2023-09-20,7640
306,2023-09-21,7801
306,2023-09-22,7201
306,2023-09-23,4255
306,2023-09-24,3143
306,2023-09-25,5613
306,2023-09-26,7323
306,2023-09-27,7743
306,2023-09-28,7647
306,2023-09-29,2503
306,2023-09-30,4301
306,2023-10-01,3762
306,2023-10-02,6953
306,2023-10-03,7394
306,2023-10-04,7532
306,2023-10-05,7909
306,2023-10-06,6870
306,2023-10-07,4564
306,2023-10-08,3697
306,2023-10-09,5901
306,2023-10-10,7542
306,2023-10-11,7590
306,2023-10-12,8106
306,2023-10-13,6331
306,2023-10-14,4387
306,2023-10-15,3625
306,2023-10-16,6168
306,2023-10-17,6791
306,2023-10-18,6651
306,2023-10-19,6888
306,2023-10-20,6782
306,2023-10-21,4875
306,2023-10-22,3548
306,2023-10-23,6798
306,2023-10-24,7557
306,2023-10-25,7430
306,2023-10-26,7788
306,2023-10-27,7020
306,2023-10-28,5215
306,2023-10-29,3367
306,2023-10-30,6932
306,2023-10-31,7511
306,2023-11-01,7485
306,2023-11-02,7771
306,2023-11-03,6684
306,2023-11-04,4993
306,2023-11-05,3776
306,2023-11-06,5603
306,2023-11-07,5306
306,2023-11-08,7465
306,2023-11-09,7574
306,2023-11-10,6550
306,2023-11-11,4942
306,2023-11-12,3930
306,2023-11-13,6819
306,2023-11-14,7496
306,2023-11-15,7485
306,2023-11-16,7899
306,2023-11-17,6870
306,2023-11-18,5015
306,2023-11-19,3689
306,2023-11-20,6645
306,2023-11-21,6704
306,2023-11-22,5170
306,2023-11-23,2820
306,2023-11-24,3498
306,2023-11-25,3339
306,2023-11-26,2896
306,2023-11-27,6586
306,2023-11-28,7323
306,2023-11-29,7172
306,2023-11-30,7569
306,2023-12-01,6587
306,2023-12-02,5296
306,2023-12-03,3498
306,2023-12-04,6872
306,2023-12-05,7348
306,2023-12-06,7463
306,2023-12-07,7497
306,2023-12-08,6898
306,2023-12-09,4373
306,2023-12-10,2836
306,2023-12-11,6184
306,2023-12-12,6772
306,2023-12-13,6666
306,2023-12-14,6806
306,2023-12-15,6569
306,2023-12-16,4177
306,2023-12-17,2707
306,2023-12-18,4807
306,2023-12-19,5683
306,2023-12-20,5337
306,2023-12-21,5152
306,2023-12-22,4747
306,2023-12-23,3118
306,2023-12-24,2439
306,2023-12-25,1903
306,2023-12-26,3312
306,2023-12-27,3678
306,2023-12-28,3767
306,2023-12-29,3919
306,2023-12-30,3257
306,2023-12-31,3091
307,2023-01-01,2638
307,2023-01-02,2873
307,2023-01-03,4426
307,2023-01-04,6082
307,2023-01-05,6063
307,2023-01-06,5721
307,2023-01-07,3417
307,2023-01-08,2685
307,2023-01-09,6383
307,2023-01-10,7026
307,2023-01-11,7492
307,2023-01-12,7837
307,2023-01-13,7430
307,2023-01-14,4934
307,2023-01-15,4714
307,2023-01-16,5491
307,2023-01-17,12103
307,2023-01-18,12845
307,2023-01-19,12687
307,2023-01-20,11845
307,2023-01-21,7395
307,2023-01-22,5098
307,2023-01-23,11810
307,2023-01-24,12869
307,2023-01-25,12875
307,2023-01-26,13262
307,2023-01-27,11621
307,2023-01-28,7516
307,2023-01-29,4944
307,2023-01-30,11403
307,2023-01-31,12657
307,2023-02-01,12774
307,2023-02-02,12927
307,2023-02-03,11305
307,2023-02-04,6119
307,2023-02-05,5331
307,2023-02-06,11513
307,2023-02-07,12554
307,2023-02-08,12930
307,2023-02-09,13084
307,2023-02-10,12333
307,2023-02-11,7251
307,2023-02-12,5068
307,2023-02-13,11248
307,2023-02-14,12970
307,2023-02-15,12504
307,2023-02-16,13143
307,2023-02-17,12204
307,2023-02-18,7441
307,2023-02-19,5669
307,2023-02-20,9652
307,2023-02-21,12040
307,2023-02-22,12498
307,2023-02-23,12858
307,2023-02-24,11879
307,2023-02-25,7092
307,2023-02-26,5115
307,2023-02-27,11555
307,2023-02-28,11573
307,2023-03-01,12856
307,2023-03-02,13166
307,2023-03-03,11990
307,2023-03-04,7658
307,2023-03-05,5443
307,2023-03-06,11235
307,2023-03-07,12612
307,2023-03-08,12566
307,2023-03-09,12859
307,2023-03-10,10502
307,2023-03-11,5337
307,2023-03-12,4013
307,2023-03-13,7124
307,2023-03-14,7068
307,2023-03-15,8986
307,2023-03-16,9060
307,2023-03-17,8357
307,2023-03-18,4861
307,2023-03-19,4617
307,2023-03-20,11110
307,2023-03-21,12303
307,2023-03-22,12396
307,2023-03-23,13501
307,2023-03-24,12688
307,2023-03-25,7448
307,2023-03-26,6058
307,2023-03-27,11836
307,2023-03-28,12609
307,2023-03-29,12816
307,2023-03-30,13992
