GEOID,NAMELSAD,ALAND,area_km2,C000,job_density,log_density,INTPTLAT,INTPTLON
060730028043,Block Group 3,330672,0.330672,337.0,1019.1367881163206,6.927692003283305,+32.7603333,-117.0756905
060730134121,Block Group 1,890411,0.890411,187.0,210.01537492236733,5.351930997752052,+32.6436971,-117.0461476
060730133082,Block Group 2,1099051,1.099051,861.0,783.4031359782213,6.664923092246659,+32.5917762,-117.0528178
060730122001,Block Group 1,846464,0.846464,759.0,896.6713292000605,6.799803998188739,+32.6601654,-117.0807595
060730116011,Block Group 1,243573,0.243573,112.0,459.82108033320606,6.133009855586189,+32.6674824,-117.0922986
060730212042,Block Group 2,22699275,22.699275,391.0,17.225219748207817,2.9028063353368627,+32.8259683,-116.7019634
060730097061,Block Group 1,2370575,2.370575,71.0,29.950539426088607,3.4323904279315047,+32.7852456,-117.0400525
060730170225,Block Group 5,1110370,1.11037,3148.0,2835.0910057008023,7.950181976594427,+32.8992692,-117.1109740
060730170226,Block Group 6,1722834,1.722834,6261.0,3634.1284186404496,8.198399717717852,+32.9085642,-117.1046265
060730171064,Block Group 4,5502146,5.502146,1072.0,194.8330705873672,5.277262615667775,+33.0152845,-117.2134778
060730171093,Block Group 3,442893,0.442893,383.0,864.7686913091876,6.763617772779985,+33.0778467,-117.2346027
060730173032,Block Group 2,1436663,1.436663,371.0,258.2373180070761,5.5577439279076195,+33.0016003,-117.2634553
060730200262,Block Group 2,2124340,2.12434,2620.0,1233.3242324674957,7.118278919116103,+33.1309134,-117.1761349
060739901000,Block Group 0,0,0.0,,,,+32.9299446,-117.3297545
060730134213,Block Group 3,405329,0.405329,536.0,1322.3825583661667,7.187946282079116,+32.6448046,-117.0056112
060730083501,Block Group 1,11570817,11.570817,43318.0,3743.728727193594,8.228104457331336,+32.8883324,-117.1711320
060730196012,Block Group 2,824457,0.824457,922.0,1118.3118100762078,7.020469320145023,+33.2064725,-117.2300206
060730198033,Block Group 3,1246755,1.246755,407.0,326.4474575999294,5.79132760739489,+33.1737397,-117.3073285
060730199043,Block Group 3,459635,0.459635,106.0,230.617772797981,5.445088481951347,+33.1657479,-117.2413219
060730136053,Block Group 3,1215192,1.215192,122.0,100.39565764093246,4.619030266186186,+32.7575383,-116.9651432
060730139032,Block Group 2,1688088,1.688088,399.0,236.36208538891336,5.469586761707847,+32.7023018,-116.9939347
060730143002,Block Group 2,285095,0.285095,36.0,126.27369824093724,4.846339871811814,+32.7379784,-117.0340850
060730149012,Block Group 2,599713,0.599713,305.0,508.5766024748504,6.233580189693006,+32.7582129,-117.0120730
060730163012,Block Group 2,176198,0.176198,131.0,743.4817648327451,6.61268835865116,+32.8011278,-116.9602496
060730163022,Block Group 2,470051,0.470051,436.0,927.5589244571333,6.833633840768507,+32.8016675,-116.9433421
060730164011,Block Group 1,408189,0.408189,244.0,597.762311086286,6.394864709826956,+32.8163648,-116.9207855
060730164012,Block Group 2,931268,0.931268,1301.0,1397.0199770635306,7.2428122124366725,+32.8104312,-116.9270565
060730129001,Block Group 1,486235,0.486235,775.0,1593.8795027095953,7.374553465474599,+32.6250497,-117.0696679
060730129002,Block Group 2,377807,0.377807,18.0,47.643373468464056,3.884515591101262,+32.6264943,-117.0632608
060730129003,Block Group 3,508381,0.508381,448.0,881.2288421479167,6.782451480570922,+32.6303757,-117.0688574
060730128003,Block Group 3,325175,0.325175,491.0,1509.9561774429153,7.320497959498037,+32.6349631,-117.0751706
060730190013,Block Group 3,5756835,5.756835,296.0,51.41714153697301,3.9592336664003,+33.3823364,-117.2135033
060730196011,Block Group 1,1586091,1.586091,837.0,527.7124704698533,6.270444750006649,+33.2110980,-117.2197559
060730098043,Block Group 3,272534,0.272534,25.0,91.731673846199,4.529710095400856,+32.8111103,-117.0162094
060730203044,Block Group 4,8274645,8.274645,750.0,90.638329499332,4.517849628472528,+33.1801071,-117.1374098
060730216002,Block Group 2,200377,0.200377,1031.0,5145.301107412527,8.546033504035536,+32.6774928,-117.1722927
060730218002,Block Group 2,591357,0.591357,242.0,409.2282665124451,6.016713752363243,+32.6915508,-117.1892105
060730220001,Block Group 1,325924,0.325924,388.0,1190.4615800002455,7.082936050949879,+32.6833041,-117.0871243
060730220002,Block Group 2,404466,0.404466,264.0,652.7124653246503,6.482667599313501,+32.6765221,-117.0867695
060730170311,Block Group 1,414232,0.414232,62.0,149.6745784970741,5.0151224019341285,+33.0266799,-117.0882832
060730170312,Block Group 2,208256,0.208256,114.0,547.4031960663799,6.307010775655093,+33.0309028,-117.0844839
060730166131,Block Group 1,225113,0.225113,23.0,102.17090972089572,4.636386930761649,+32.8476150,-117.0004516
060730200263,Block Group 3,1090035,1.090035,166.0,152.28868797790895,5.032322993056704,+33.1237499,-117.1984217
060730202063,Block Group 3,183213,0.183213,45.0,245.61575870707867,5.507831492610125,+33.1381838,-117.0572728
060730207053,Block Group 3,2570356,2.570356,252.0,98.04089394620823,4.595532835008315,+33.1130758,-117.0560910
060730207081,Block Group 1,3630529,3.630529,1576.0,434.0965187166939,6.075567888583832,+33.0839564,-117.0652914
060730103002,Block Group 2,403638,0.403638,91.0,225.44953646584315,5.422522123039841,+32.5724112,-117.1131059
060730089021,Block Group 1,2083005,2.083005,4368.0,2096.9704825480494,7.648725719528407,+32.7622968,-117.1748391
060730085131,Block Group 1,1122797,1.122797,262.0,233.34583188234382,5.456797938344719,+32.8019874,-117.1758426
060730085111,Block Group 1,3547092,3.547092,48051.0,13546.589713489246,9.513963929561855,+32.8319430,-117.1287498
060730149013,Block Group 3,665013,0.665013,208.0,312.7758404722915,5.748678847125638,+32.7629361,-117.0111871
060730152003,Block Group 3,870061,0.870061,161.0,185.04449688010382,5.2259858756403315,+32.7735775,-116.9987906
060730162013,Block Group 3,1913219,1.913219,302.0,157.84915370378405,5.067955033057544,+32.8093157,-116.9981607
060730164013,Block Group 3,1007009,1.007009,227.0,225.42003100270205,5.422391818575588,+32.8167851,-116.9295145
060730165031,Block Group 1,328264,0.328264,50.0,152.31642824068433,5.0325039441327535,+32.8220777,-116.9582484
060730165043,Block Group 3,172317,0.172317,133.0,771.8333072186725,6.6500633813726,+32.8153967,-116.9592390
060730170393,Block Group 3,573319,0.573319,331.0,577.3400148957212,6.360161956779925,+32.9576308,-117.0933383
060730170521,Block Group 1,782741,0.782741,245.0,313.0026407202382,5.749401395809954,+33.0016165,-117.0724576
060730170522,Block Group 2,319624,0.319624,160.0,500.5881911245713,6.217779446626455,+32.9963355,-117.0711508
060730170313,Block Group 3,436038,0.436038,346.0,793.508822625551,6.677724090541359,+33.0282133,-117.0814444
060730080061,Block Group 1,296575,0.296575,413.0,1392.5651184354717,7.239620575959694,+32.8086899,-117.2679497
060730170333,Block Group 3,8594975,8.594975,698.0,81.21024203095413,4.409279893217051,+32.9812166,-117.1152764
060730170342,Block Group 2,327992,0.327992,17.0,51.83053245201102,3.9670892897173538,+32.9936729,-117.0885179
060730170343,Block Group 3,422628,0.422628,181.0,428.2726179997539,6.062092190293327,+32.9886553,-117.0896256
060730146013,Block Group 3,680489,0.680489,3071.0,4512.931142163944,8.414923702977559,+32.7655579,-117.0257197
060730032011,Block Group 1,291811,0.291811,76.0,260.44254671688185,5.566214552738338,+32.6807690,-117.0683892
060730212021,Block Group 1,70308598,70.308598,2079.0,29.569640970511173,3.4200073913297255,+32.8704755,-116.6373147
060730079051,Block Group 1,213038,0.213038,854.0,4008.674508773083,8.296465347124137,+32.7995411,-117.2558573
060730192082,Block Group 2,4000719,4.000719,172.0,42.992272139083,3.7840139852902848,+33.1988659,-117.1949484
060730140011,Block Group 1,292444,0.292444,176.0,601.8246228337733,6.401626313353033,+32.7356566,-117.0250909
060730165021,Block Group 1,725621,0.725621,473.0,651.8554451979753,6.481355734476345,+32.8172896,-116.9401910
060730165022,Block Group 2,522353,0.522353,606.0,1160.1350044893013,7.057153257874076,+32.8105391,-116.9401676
060730165023,Block Group 3,371905,0.371905,193.0,518.9497317863432,6.253732137261014,+32.8105133,-116.9477839
060730165024,Block Group 4,483090,0.48309,104.0,215.2807965389472,5.376577547413196,+32.8178188,-116.9473185
060730140012,Block Group 2,207883,0.207883,21.0,101.01836128976394,4.625152809728684,+32.7304191,-117.0269765
060730156022,Block Group 2,1364638,1.364638,962.0,704.948858232,6.559542796104555,+32.7985747,-116.9107333
060730207101,Block Group 1,24616986,24.616986,543.0,22.05793999314132,3.1380101783761725,+33.0785891,-117.0160101
060730218001,Block Group 1,842320,0.84232,3275.0,3888.0710418843196,8.265925601380086,+32.6835589,-117.1813337
060730170371,Block Group 1,648337,0.648337,82.0,126.47743380371627,4.8479393591591675,+32.9499102,-117.1122001
060730209032,Block Group 2,603729442,603.729442,447.0,0.7403978817385554,0.5541137547518084,+33.1694577,-116.6713091
060730191051,Block Group 1,6478376,6.478376,107.0,16.51648499562236,2.8631424372759886,+33.2337720,-117.1369981
060730132033,Block Group 3,326888,0.326888,55.0,168.25334671202367,5.13139668537546,+32.6085027,-117.0602826
060730208012,Block Group 2,54007343,54.007343,400.0,7.406400274125687,2.1289933531182483,+33.0548444,-116.9336186
060730202071,Block Group 1,326802,0.326802,108.0,330.47533368828834,5.803553398677366,+33.1309480,-117.0525279
060730169021,Block Group 1,121406653,121.406653,1958.0,16.127616993114867,2.8406921895891397,+32.9312875,-116.8539095
060730165032,Block Group 2,347787,0.347787,46.0,132.26486326400928,4.892338601020555,+32.8220974,-116.9528044
060730151004,Block Group 4,380741,0.380741,37.0,97.17892215443044,4.586791550309616,+32.7911324,-117.0000525
060730166072,Block Group 2,818344,0.818344,281.0,343.37637961541844,5.84173518604193,+32.8553925,-116.9650470
060730166081,Block Group 1,2503301,2.503301,285.0,113.84967289191351,4.743624080997952,+32.8685872,-116.9617915
060730166091,Block Group 1,4046431,4.046431,43.0,10.626648520634603,2.4532997496462166,+32.8768271,-116.9788048
060730077013,Block Group 3,83050,0.08305,11.0,132.45033112582783,4.89372935712005,+32.7910570,-117.2402050
060730079052,Block Group 2,358286,0.358286,1069.0,2983.649933293514,8.001237743670865,+32.7997930,-117.2506882
060730079102,Block Group 2,270122,0.270122,1225.0,4534.987894358846,8.419798176611884,+32.7961156,-117.2491983
060730165042,Block Group 2,172974,0.172974,434.0,2509.0476025298603,7.828056997097332,+32.8113996,-116.9531161
060730170392,Block Group 2,936438,0.936438,83.0,88.63373763132209,4.495731785172834,+32.9675855,-117.0757589
060730170432,Block Group 2,314040,0.31404,799.0,2544.2618774678385,7.841988822499485,+32.9201684,-117.1136888
060730170511,Block Group 1,817331,0.817331,406.0,496.7387753553946,6.210075391922368,+32.9955915,-117.0647980
060730189034,Block Group 4,507352,0.507352,24.0,47.30443557924281,3.8775233903808237,+33.3865216,-117.2555651
060730170411,Block Group 1,1301210,1.30121,82.0,63.01826761245302,4.159168474076446,+32.9681535,-117.0469701
060730083481,Block Group 1,1176804,1.176804,112.0,95.17302796387504,4.566148943763462,+32.9126233,-117.1638763
060730083573,Block Group 3,394283,0.394283,626.0,1587.6920891846719,7.370666371286799,+32.9151322,-117.1400628
060730199032,Block Group 2,5731966,5.731966,389.0,67.86502222797553,4.232148389145334,+33.1761607,-117.1928181
060730152001,Block Group 1,1649730,1.64973,92.0,55.76670121777503,4.038949907651698,+32.7672863,-116.9832799
060730073022,Block Group 2,274817,0.274817,56.0,203.7719646164539,5.321896992273632,+32.7358481,-117.2447013
060730034013,Block Group 3,311350,0.31135,327.0,1050.2649751083989,6.957749456235304,+32.7196919,-117.0891926
060730152004,Block Group 4,993100,0.9931,356.0,358.4734669217602,5.884640368934588,+32.7729122,-116.9907691
060730153011,Block Group 1,359259,0.359259,354.0,985.3615358279125,6.894022956592579,+32.7836589,-116.9561502
060730207052,Block Group 2,384989,0.384989,30.0,77.92430433077308,4.368489220097614,+33.1251492,-117.0542323
060730166101,Block Group 1,460250,0.46025,197.0,428.0282455187398,6.061522757130658,+32.8581018,-116.9745062
060730079072,Block Group 2,240440,0.24044,274.0,1139.5774413575114,7.039289940653376,+32.7968808,-117.2399542
060730079082,Block Group 2,156302,0.156302,109.0,697.3679159575694,6.548746064119589,+32.7981164,-117.2344599
060730166132,Block Group 2,541677,0.541677,97.0,179.07350690540673,5.193365139225887,+32.8456215,-117.0043675
060730166141,Block Group 1,1366720,1.36672,2678.0,1959.4357293373919,7.580922038403584,+32.8439714,-116.9897888
060730080032,Block Group 2,341927,0.341927,155.0,453.3131340900251,6.118786682957238,+32.8054473,-117.2513908
060730080033,Block Group 3,215514,0.215514,90.0,417.60628079846316,6.0369308141957125,+32.8043687,-117.2588694
060730083611,Block Group 1,474780,0.47478,1048.0,2207.3381355575216,7.699995536776034,+32.8689601,-117.2341029
060730023022,Block Group 2,155506,0.155506,199.0,1279.6933880364745,7.155156919645586,+32.7522700,-117.0965384
060730148053,Block Group 3,617187,0.617187,575.0,931.6463243717058,6.838026055424216,+32.7768612,-117.0438567
060730148062,Block Group 2,694456,0.694456,1446.0,2082.205352102941,7.6416630211847885,+32.7717214,-117.0350039
060730026023,Block Group 3,258204,0.258204,92.0,356.30741584173757,5.878596520038544,+32.7325629,-117.0987895
060730027111,Block Group 1,1007449,1.007449,92.0,91.31975911435715,4.525258193509821,+32.7388108,-117.0664438
060730168044,Block Group 4,651074,0.651074,1400.0,2150.293207838126,7.673824432315624,+32.8586622,-116.9189331
060730170542,Block Group 2,363772,0.363772,54.0,148.44463015295295,5.006925957358113,+32.9782197,-117.0460746
060730170551,Block Group 1,459450,0.45945,38.0,82.70758515616498,4.4273295965215995,+32.9741497,-117.0729035
060730170552,Block Group 2,595408,0.595408,793.0,1331.8598339290031,7.195082163809014,+32.9766927,-117.0768774
060730170553,Block Group 3,1005800,1.0058,2493.0,2478.623980910718,7.8158622070629455,+32.9835542,-117.0704454
060730154031,Block Group 1,1576882,1.576882,347.0,220.0545126395,5.398409334628456,+32.7747082,-116.9500422
060730166151,Block Group 1,257907,0.257907,449.0,1740.937624802739,7.4627533501139345,+32.8535320,-116.9792404
060730166171,Block Group 1,1001976,1.001976,1630.0,1626.7854719075108,7.394975763866942,+32.8353616,-116.9672115
060730170561,Block Group 1,2294385,2.294385,9269.0,4039.8625339687974,8.30421344667476,+32.9821770,-117.0824928
060730170531,Block Group 1,2710242,2.710242,181.0,66.78370418582547,4.216321814815849,+33.0084274,-117.0336379
060730170532,Block Group 2,2605148,2.605148,282.0,108.24720898774274,4.693613286626419,+32.9936962,-117.0293533
060730083652,Block Group 2,1656302,1.656302,63.0,38.036541645183064,3.6644981727127965,+32.9395935,-117.1465652
060730086004,Block Group 4,138606,0.138606,127.0,916.2662511002409,6.821397780276853,+32.7893460,-117.1697593
060730093061,Block Group 1,1351490,1.35149,2311.0,1709.9645576363864,7.444812559262911,+32.7992694,-117.1213025
060730036033,Block Group 3,187488,0.187488,40.0,213.34698754053593,5.367596139017241,+32.6882173,-117.1052180
060730048002,Block Group 2,188286,0.188286,58.0,308.04202118054445,5.7334772585273726,+32.7094888,-117.1402846
060730062001,Block Group 1,3629159,3.629159,6353.0,1750.5433076919473,7.468252568390635,+32.7318243,-117.1920307
060730134111,Block Group 1,1952508,1.952508,223.0,114.21208005293705,4.746774604334835,+32.6573305,-117.0169856
060730117001,Block Group 1,652148,0.652148,1774.0,2720.241417592326,7.908843458696223,+32.6758236,-117.0932870
060730134202,Block Group 2,1693797,1.693797,2265.0,1337.232265731962,7.199104817350797,+32.6398346,-117.0228831
060730148052,Block Group 2,463991,0.463991,417.0,898.7243287046516,6.8020884149651675,+32.7760692,-117.0352526
060730154032,Block Group 2,1493881,1.493881,48.0,32.131073358587464,3.5004716141747774,+32.7664778,-116.9502791
060730168041,Block Group 1,2806369,2.806369,430.0,153.22290119367767,5.038398966273504,+32.8657631,-116.9046594
060730168042,Block Group 2,310702,0.310702,181.0,582.5517698630842,6.36913317077825,+32.8626308,-116.9152833
060730083623,Block Group 3,171350,0.17135,32.0,186.75226145316603,5.235123335595224,+32.8583333,-117.2329341
060730100094,Block Group 4,2180320,2.18032,533.0,244.4595288764952,5.503132081818116,+32.5453695,-117.0559349
060730170562,Block Group 2,489015,0.489015,286.0,584.8491355070909,6.373062308491485,+32.9700790,-117.0852045
060730171091,Block Group 1,1933901,1.933901,120.0,62.050746134367785,4.143939896351498,+33.0660061,-117.2332868
060730149011,Block Group 1,451659,0.451659,173.0,383.0323319141211,5.950726746736324,+32.7657205,-117.0066637
060730116012,Block Group 2,222974,0.222974,266.0,1192.9642021042812,7.085034312015892,+32.6671217,-117.0990496
060730191032,Block Group 2,21641614,21.641614,264.0,12.198720483601639,2.5801198918335304,+33.2595035,-117.0509791
060730170091,Block Group 1,2464392,2.464392,302.0,122.54543919960784,4.816609017140614,+32.9708739,-117.0279237
060730170092,Block Group 2,1026823,1.026823,595.0,579.4572190143773,6.363816101633879,+32.9601150,-117.0294396
060730170101,Block Group 1,13972954,13.972954,137.0,9.804655479435487,2.3799771041599413,+32.9596986,-116.9885789
060730100103,Block Group 3,253601,0.253601,104.0,410.0930201379332,6.0188195152579524,+32.5747341,-117.0588530
060730100111,Block Group 1,524218,0.524218,122.0,232.72760569076226,5.454156359047751,+32.5781695,-117.0529599
060730130002,Block Group 2,318876,0.318876,205.0,642.8831269835297,6.467517229795655,+32.6254669,-117.0781913
060730130003,Block Group 3,572327,0.572327,762.0,1331.406695822493,7.1947421316915365,+32.6209759,-117.0787499
060730090002,Block Group 2,589138,0.589138,52.0,88.26454922276274,4.491604423875546,+32.7794879,-117.1811051
060730093064,Block Group 4,1091555,1.091555,1347.0,1234.019357705292,7.118841923194535,+32.7999559,-117.1158766
060730028012,Block Group 2,864564,0.864564,817.0,944.9849866522317,6.852226698579464,+32.7749240,-117.0733220
060730029032,Block Group 2,456144,0.456144,202.0,442.842611105265,6.095470020096871,+32.7527989,-117.0536169
060730029052,Block Group 2,240358,0.240358,365.0,1518.568135864003,7.32618145232816,+32.7676428,-117.0475539
060730033052,Block Group 2,317639,0.317639,177.0,557.236359515047,6.324782456055504,+32.6984376,-117.0896430
060730077011,Block Group 1,176343,0.176343,76.0,430.9782639515036,6.068375272051197,+32.7911199,-117.2432015
060730077012,Block Group 2,236495,0.236495,149.0,630.0344616165246,6.44736047533917,+32.7845886,-117.2380249
060730077021,Block Group 1,215380,0.21538,108.0,501.4393165567834,6.219474869569706,+32.7850663,-117.2355301
060730077022,Block Group 2,157406,0.157406,68.0,432.0038626227717,6.070746648569565,+32.7920922,-117.2351259
060730077023,Block Group 3,140196,0.140196,26.0,185.45464920539817,5.228188041714313,+32.7936196,-117.2325357
060730079071,Block Group 1,229362,0.229362,314.0,1369.014919646672,7.222576909015918,+32.7961399,-117.2436491
060730002022,Block Group 2,346433,0.346433,156.0,450.3035218931222,6.11214011068711,+32.7475718,-117.1791893
060730008004,Block Group 4,85895,0.085895,130.0,1513.4757552826125,7.32282462194207,+32.7474353,-117.1442480
060730032132,Block Group 2,524478,0.524478,85.0,162.06590171561058,5.094154424101263,+32.6880795,-117.0336957
060730168072,Block Group 2,2347200,2.3472,93.0,39.62167689161554,3.7043018377131305,+32.8406515,-116.9236568
060730026013,Block Group 3,167657,0.167657,512.0,3053.8539995347646,8.024487079804034,+32.7477191,-117.0987496
060730004003,Block Group 3,82408,0.082408,905.0,10981.943500631007,9.304098757518627,+32.7517435,-117.1625529
060730168061,Block Group 1,823856,0.823856,109.0,132.30467460332872,4.8926372948618235,+32.8320855,-116.9287865
060730168063,Block Group 3,430735,0.430735,111.0,257.6990492994533,5.5556654142700905,+32.8224809,-116.9273490
060730033041,Block Group 1,221763,0.221763,51.0,229.97524384139825,5.442310535260974,+32.7059566,-117.0932116
060730170543,Block Group 3,931878,0.931878,366.0,392.75527483211323,5.9757295864491295,+32.9817495,-117.0341763
060730170544,Block Group 4,4816258,4.816258,1613.0,334.9073077065223,5.816835251983033,+32.9925471,-117.0467712
060730020012,Block Group 2,1739138,1.739138,710.0,408.2482241202251,6.014321876889905,+32.7716171,-117.1043707
060730170141,Block Group 1,1201587,1.201587,3023.0,2515.8394689689553,7.8307592143842255,+33.0183582,-117.0716919
060730077024,Block Group 4,105419,0.105419,73.0,692.4747910718182,6.541714888801218,+32.7915555,-117.2373896
060730080065,Block Group 5,221089,0.221089,718.0,3247.560936998222,8.085967388648024,+32.8100860,-117.2528027
060730100112,Block Group 2,360811,0.360811,136.0,376.9286413108248,5.934705398197483,+32.5814690,-117.0574236
060730100121,Block Group 1,275181,0.275181,50.0,181.69859110912452,5.207837751855182,+32.5629281,-117.0599892
060730100131,Block Group 1,188604,0.188604,112.0,593.8368221246633,6.388287119402647,+32.5556410,-117.0461660
060730168093,Block Group 3,1020501,1.020501,359.0,351.787994328276,5.865867293871856,+32.8351399,-116.8968405
060730170102,Block Group 2,1288613,1.288613,189.0,146.6693258565605,4.994975489272854,+32.9634323,-117.0169407
060730170331,Block Group 1,297372,0.297372,245.0,823.8838895390285,6.715242636477192,+32.9636916,-117.1163830
060730170332,Block Group 2,330407,0.330407,9.0,27.239132342837774,3.3407086877492755,+32.9654598,-117.1127862
060730042002,Block Group 2,667648,0.667648,297.0,444.8451878834356,6.099971779393643,+32.7340728,-117.1206943
060730043001,Block Group 1,164779,0.164779,73.0,443.01761753621514,6.0958642407806485,+32.7392663,-117.1314594
060730044001,Block Group 1,282708,0.282708,389.0,1375.9780409468426,7.227646551576694,+32.7216057,-117.1279476
060730044004,Block Group 4,185844,0.185844,70.0,376.6599944039086,5.933994305135629,+32.7217328,-117.1320767
060730063001,Block Group 1,1590102,1.590102,344.0,216.33832295035162,5.381455231355518,+32.7404720,-117.1971990
060730070022,Block Group 2,867559,0.867559,189.0,217.85261866916255,5.388398529154363,+32.7295793,-117.2358382
060730080023,Block Group 3,305876,0.305876,55.0,179.81142685271158,5.197454647579918,+32.8081684,-117.2370782
060730080062,Block Group 2,209537,0.209537,131.0,625.1879143063039,6.439650508652247,+32.8102035,-117.2624318
060730080064,Block Group 4,116028,0.116028,256.0,2206.3639811080084,7.699554313867614,+32.8104178,-117.2578186
060730081012,Block Group 2,305551,0.305551,890.0,2912.770699490429,7.977203294396952,+32.8368624,-117.2741092
060730095054,Block Group 4,635207,0.635207,56.0,88.16023752886855,4.490435172588464,+32.8376586,-117.0929441
060730154051,Block Group 1,873375,0.873375,117.0,133.9630742808072,4.9050012171780875,+32.7828856,-116.9209400
060730154052,Block Group 2,2199410,2.19941,125.0,56.833423509031974,4.057566869951571,+32.7777437,-116.9157385
060730095111,Block Group 1,301436,0.301436,318.0,1054.9503045422578,6.962196403066287,+32.8043239,-117.1070019
060730095112,Block Group 2,1234757,1.234757,1.0,0.8098759513005392,0.5932583077360185,+32.8082495,-117.1113238
060730100092,Block Group 2,422248,0.422248,66.0,156.30624656599912,5.058194520439141,+32.5470477,-117.0518207
060730101092,Block Group 2,483507,0.483507,90.0,186.14001451892113,5.23185707743097,+32.5609914,-117.0697521
060730101112,Block Group 2,301675,0.301675,68.0,225.40813789674317,5.42233929045663,+32.5639183,-117.0682078
060730168073,Block Group 3,1592339,1.592339,196.0,123.08936727669172,4.821002009867023,+32.8315537,-116.9149792
060730168074,Block Group 4,757088,0.757088,179.0,236.43222452343718,5.469882212321174,+32.8226594,-116.9163326
060730208013,Block Group 3,39021880,39.02188,178.0,4.561543421280573,1.7158756634959722,+32.9881421,-116.8841026
060730208101,Block Group 1,28220039,28.220039,88.0,3.1183514664880514,1.4154529537950775,+33.0432307,-116.7708069
060730208102,Block Group 2,7595740,7.59574,53.0,6.97759533633326,2.076637029751722,+33.0106912,-116.8392485
060730159023,Block Group 3,324619,0.324619,260.0,800.9389468885063,6.687032478894596,+32.7840313,-116.9709020
060730085043,Block Group 3,979292,0.979292,480.0,490.1500267540223,6.19674963459308,+32.8225815,-117.1995380
060730042001,Block Group 1,1086496,1.086496,472.0,434.4240567843784,6.076320399420126,+32.7287908,-117.1167176
060730101103,Block Group 3,293583,0.293583,86.0,292.93249268520316,5.683350124255731,+32.5732598,-117.0905751
060730069001,Block Group 1,839802,0.839802,144.0,171.46898911886373,5.150217447086293,+32.7461846,-117.2220312
060730017004,Block Group 4,95068,0.095068,20.0,210.37573105566543,5.353637265784806,+32.7592902,-117.1252062
060730134183,Block Group 3,458798,0.458798,19.0,41.41256064760527,3.7474445600558104,+32.6467750,-116.9828192
060730191031,Block Group 1,16457722,16.457722,272.0,16.527196169676458,2.863753741455885,+33.2922497,-117.0539426
060730200212,Block Group 2,372632,0.372632,101.0,271.0448914746989,5.605967094864427,+33.1578384,-117.1861907
060730135053,Block Group 3,565906,0.565906,697.0,1231.6533134478163,7.1169242904305205,+32.7302876,-116.9666214
060730208113,Block Group 3,17715425,17.715425,110.0,6.209278072640086,1.9753688176623054,+33.0190262,-116.7635519
060730104023,Block Group 3,174320,0.17432,39.0,223.7264800367141,5.414884018428271,+32.5709834,-117.1034941
060730118013,Block Group 3,161986,0.161986,17.0,104.94734112824565,4.662942188866099,+32.6830070,-117.1051881
060730131023,Block Group 3,324597,0.324597,804.0,2476.9175315853195,7.8151737814033755,+32.6119589,-117.0684331
060730131044,Block Group 4,163891,0.163891,537.0,3276.56796285336,8.094856951610005,+32.6160071,-117.0813355
060730134114,Block Group 4,1107776,1.107776,58.0,52.35715523715985,3.9770080875392693,+32.6586603,-117.0028390
060730208111,Block Group 1,17781741,17.781741,117.0,6.579783160715253,2.0254845924793012,+32.9964316,-116.7615114
060730208112,Block Group 2,12501715,12.501715,192.0,15.357892897094517,2.7947105268585637,+32.9883613,-116.8063304
060730212053,Block Group 3,1688300,1.6883,1010.0,598.2349108570752,6.395653692950871,+32.8355192,-116.7601257
060730212061,Block Group 1,18205862,18.205862,360.0,19.77385086188174,3.033695025704166,+32.8630947,-116.7808097
060730213041,Block Group 1,75772101,75.772101,1476.0,19.479465139814454,3.019422683610275,+32.6847916,-116.8687112
060730205002,Block Group 2,571432,0.571432,901.0,1576.7405395567625,7.363749064285233,+33.1140838,-117.0869974
060730208071,Block Group 1,54896948,54.896948,222.0,4.043940657684649,1.6181876531017942,+33.0857373,-116.8478487
060730169012,Block Group 2,2697381,2.697381,139.0,51.53146700447582,3.9614123615600394,+32.8854286,-116.9420975
060730201083,Block Group 3,256339,0.256339,47.0,183.35095322990261,5.216841295428394,+33.1373180,-117.0863466
060730169013,Block Group 3,2178232,2.178232,219.0,100.54025466525145,4.620455317544973,+32.8730518,-116.9416057
060730155022,Block Group 2,9877658,9.877658,182.0,18.42542027674981,2.9665825318883754,+32.8339316,-116.8310474
060730177011,Block Group 1,664472,0.664472,81.0,121.90129907656005,4.811381586707826,+33.0826280,-117.3051963
060730177012,Block Group 2,301656,0.301656,33.0,109.39613334394146,4.704075109171137,+33.0770294,-117.3043830
060730178011,Block Group 1,993524,0.993524,580.0,583.7805629255056,6.371236670751714,+33.1643019,-117.3391565
060730177014,Block Group 4,498408,0.498408,238.0,477.520425033306,6.170698895527056,+33.0781500,-117.3098885
060730173052,Block Group 2,1729386,1.729386,64.0,37.00735405513864,3.6377796687691095,+33.0058948,-117.2443523
060730173053,Block Group 3,832113,0.832113,27.0,32.44751614263928,3.5099775279917047,+32.9982740,-117.2473505
060730173061,Block Group 1,2288613,2.288613,1539.0,672.4596950205213,6.512428149992165,+32.9886118,-117.2480971
060730173062,Block Group 2,2412362,2.412362,223.0,92.44052095000667,4.537325094299892,+32.9894400,-117.2328448
060730175011,Block Group 1,317807,0.317807,391.0,1230.3064438479958,7.115831034154738,+33.0460618,-117.2896809
060730176011,Block Group 1,1157318,1.157318,234.0,202.19161889817664,5.3141494692738656,+33.0741837,-117.2978211
060730177021,Block Group 1,509370,0.50937,386.0,757.7988495592595,6.631736721928001,+33.0583990,-117.2973951
